ID,Name,Age,Gender,Email,Phone_Number,City,Department,Salary,Joining_Date,Experience_Years,Performance_Score,Manager_ID,Work_Location,Bonus_Percentage,Remote_Onsite
15252,Pamela Mann,21,male,melissa91@willis.biz,+1-291-655-6383x25351,Delhi,IT,82068,2024-01-14,13.0,,10022.0,Chennai,12.0,onsite
13951,Robin Mcdaniel,28,Female,andrew24@perez.com,098-786-9673x6759,Chennai,sales,133249,2024-11-23,12.0,1,10020.0,Bangalore,10.0,
12942,Arthur Peters,26,F,adriana50@yahoo.com,(419)569-0038,Bangalor,IT ,126867,2018-09-05,12.0,Poor,10062.0,Bangalore,9.0,Onsite
19503,Angel Robinson,43,Male,frankbrian@hotmail.com,abcdef,Mmbai,hr,97140,2018-10-09,5.0,Excellent,10082.0,Mmbai,30.0,Hybrid
10186,Kimberly Mercado,32,Female,eperez@yahoo.com,001-675-635-1064x664,Delhi,,140248,2024-01-28,12.0,3,10089.0,Delhi,27.0,
13068,Amanda Chan,35,male,ksmith@cox.com,840.362.8536x18791,Mumbai,Marketing,67476,"Mar 19, 2017",14.0,2,10010.0,Bangalore,5.0,Hybrid
13953,Emily Vance,28,,terry52@hotmail.com,(256)498-6946,Hyderabad,Sales,41455,2023-06-01,11.0,Good,10006.0,Hyderabad,20.0,Onsite
15958,Eric Reyes,64,Female,johndavis@gmail.com,710-319-9331x7845,mumbai,,129988,,4.0,4,10063.0,Chennai,5.0,
19014,Luke Guerrero,51,M,morrisjohn@fritz.com,001-515-244-0071x6612,delhi,IT ,135400,2021-12-20,7.0,4,10048.0,Bangalore,25.0,
12735,Joseph Roberson,44,M,krystalsalinas@hotmail.com,8716372801,Hyderabad,IT ,95992,2017-04-24,9.0,Excellent,10045.0,Bangalor,82.0,Onsite
14220,Audrey Nguyen,51,M,wbowen@yahoo.com,213-509-0424x612,Hyderabad,IT,112116,2019-12-05,1.0,1,10047.0,Mmbai,26.0,remote
10764,Jack Armstrong,40,male,frederick78@delacruz.biz,4953097014,Mmbai,Finance,63060,2020-06-08,2.0,Poor,10013.0,Mumbai,6.0,onsite
17588,Derek Rubio,30,,rachelgreen@davis-thomas.net,1554827690,Hyderabad,Sales,71184,2016-03-07,15.0,Good,10018.0,Chennai,3.0,onsite
18131,Dr. Jennifer Gonzales DDS,20,Male,melissazhang@gmail.com,874.520.9548,delhi,hr,145880,2022-07-11,14.0,3,10012.0,Mmbai,15.0,onsite
12379,Nathaniel Spence,22,male,gardnermichael@yahoo.com,116.679.0387,Hyderabad,Operations,134203,2023-11-07,3.0,,10026.0,Mumbai,15.0,Onsite
11794,Angel Johnson,60,F,perryvalerie@benjamin-romero.com,+1-098-450-1264x8347,Hyderabad,HR,37018,24/06/2024,1.0,1,10043.0,Mmbai,4.0,Onsite
11399,Glenn Harris,30,Female,powellkatie@hunt.biz,884.179.3971x847,Bangalore,Financ,77378,2020-07-30,25.0,Excellent,10071.0,Bangalor,17.0,
19660,James Reynolds,64,male,edward89@reynolds.com,7627858696,Bangalore,HR,58204,2016-12-19,15.0,2,10031.0,,26.0,Hybrid
15917,Mrs. Laura Pittman,20,Male,clarktracy@carpenter.com,(844)263-6511,Delhi,,105438,2021-06-19,6.0,1,10062.0,Delhi,17.0,remote
14534,Alicia Young,61,,amy45@hotmail.com,100.194.5804x957,Delhi,Financ,121889,,7.0,2,10018.0,Bangalor,23.0,Onsite
14436,Bradley Brown,23,M,john46@yahoo.com,001-983-851-2007,delhi,,70524,2025-09-27,2.0,4,10052.0,,-10.0,
16582,Samantha Reed,42,female,dukealison@bauer.org,+1-321-019-0433x42076,delhi,Sales,44677,2021-12-10,13.0,5,10083.0,Delhi,15.0,
12785,Tracey Jones,51,F,ahanson@yahoo.com,001-196-788-4541x035,delhi,Sales,122788,,6.0,,10095.0,Chennai,-10.0,Onsite
19538,Thomas Hester,58,Female,juliebarker@yahoo.com,001-830-049-9564x95178,Delhi,IT ,106093,2023-02-27,5.0,2,10003.0,Mmbai,2.0,Onsite
15962,Melissa Davis,21,female,xreynolds@hotmail.com,(047)369-3919x22139,Mmbai,HR,106207,2016-09-07,19.0,Poor,10069.0,Mumbai,24.0,Remote
17658,Rachel Hoffman,58,Unknown,rhondawalker@yahoo.com,485.112.0079x9245,,sales,85011,2022-10-20,1.0,2,10087.0,Mumbai,12.0,onsite
14195,Julia Ingram,41,F,mterry@marsh-smith.org,(148)327-7372x98417,Mumbai,hr,129327,2024-03-15,4.0,Excellent,10033.0,Bangalor,23.0,onsite
12724,Jeremy Garcia,35,Unknown,christinaramos@gmail.com,999.607.7479x916,Bangalor,Financ,109583,2018-07-12,15.0,1,10007.0,Bangalore,11.0,
14343,Deanna Chan,20,F,brittany43@gmail.com,+1-878-075-2772,,Operations,84436,2023-08-30,3.0,5,10090.0,Mumbai,0.0,Remote
16029,Sandra Hernandez,32,M,jared71@baker-johnson.com,+1-580-991-5893x389,,sales,86518,2017-05-12,18.0,4,88888.0,Bangalor,0.0,onsite
11879,Joseph Stewart,25.5,male,james25@small-rodriguez.com,706-192-2641x70094,Mmbai,,62623,2023-13-40,14.0,3,10014.0,Mumbai,27.0,Remote
16299,Leslie Clayton,38,M,winterskaren@salinas.com,001-818-165-4928,delhi,HR,70135,2018-02-12,17.0,Poor,10025.0,Mmbai,28.0,remote
16123,Carla Kennedy,thirty-two,Unknown,brenda42@winters.com,4215136716,Bangalor,HR,55540,2017-09-05,19.0,2,10012.0,Bangalore,26.0,remote
13943,Joseph Aguilar,55,M,davilajoshua@friedman.org,616-439-8058x221,Chennai,Financ,96377,2021-08-17,50.0,5,10068.0,Mumbai,15.0,Hybrid
14062,Molly Brown,54,F,fmartin@yahoo.com,(062)901-3909,delhi,Financ,45933,"Nov 10, 2018",15.0,Good,10053.0,Hyderabad,13.0,Onsite
11335,Sabrina Brewer,30,F,wangomar@hotmail.com,981.078.4867,Mumbai,IT ,₹63535,2016-04-17,4.0,4,10062.0,,2.0,remote
16336,Brian Webb,65,M,stephanie22@cook.com,5357617022,Delhi,IT,119145,2020-08-04,30.0,3,10019.0,Chennai,5.0,
10442,Kristen Carter ,50,male,abc@,870-748-7563,Hyderabad,Marketing,36368,2024-06-29,1.0,,10011.0,Mumbai,15.0,Hybrid
17599,Roger Porter,30,female,alambert@baker.com,001-978-695-4453,delhi,IT,119946,2024-12-24,3.0,5,10033.0,,16.0,
12955,Christopher Villegas,51,Male,danaanderson@reyes.com,001-833-814-9166x4063,Mmbai,sales,72256,2020-03-14,12.0,4,10014.0,Mumbai,27.0,remote
14182,Jason Hart,20,,michellepeters@harris.com,897.919.8828,Chennai,,147211,2016-12-19,17.0,1,10051.0,Chennai,-10.0,remote
10965,Jennifer Anderson,58,M,jesse83@hotmail.com,001-031-229-3378,mumbai,IT ,₹79553,2023-11-08,14.0,4,10086.0,Hyderabad,13.0,remote
13436,Richard Porter,32,Male,ihernandez@meyers.net,+1-170-436-2518x134,Mumbai,Sales,41245,2016-11-18,5.0,2,10090.0,Bangalore,16.0,Onsite
18663,Sharon Nguyen,21,M,qreed@yahoo.com,641.364.9897x86235,Chennai,hr,113794,2025-11-30,3.0,5,10094.0,Chennai,25.0,remote
18967,Mr. Joel Wilkinson,50,M,myersstephen@johnson.biz,(253)165-5370x52886,Bangalor,hr,72037,2023-04-21,19.0,3,10068.0,Bangalore,9.0,Onsite
18895,Dr. Sheila Hunt,39,Unknown,ucollins@reynolds.org,001-960-466-5182x33944,Mmbai,Operations,138543,2020-02-04,18.0,5,10051.0,Bangalor,13.0,onsite
17300,Andrea Stephenson,32,Unknown,richardthomas@powers.com,12345,Bangalore,Marketing,121029,2018-08-30,15.0,Good,10043.0,Delhi,10.0,remote
14814,Ronnie Fields,22,F,gomezdonna@yahoo.com,+1-842-221-2728x82496,,IT ,48131,2018-04-16,20.0,3,10087.0,Hyderabad,27.0,Remote
13046,Frank Anderson,40,M,hailey09@gmail.com,+1-185-997-5025x40380,,Operations,46826,,,,10025.0,Bangalor,16.0,onsite
19012,Lisa Williams,26,Unknown,erik11@ortiz.com,3858893824,mumbai,IT,104922,2022-10-21,5.0,Excellent,10057.0,Bangalore,4.0,Remote
12031,Mitchell Lewis,24,F,johnsmichael@leonard-rojas.info,460.673.2808,Bangalore,sales,45694,2025-04-04,0.0,5,10054.0,Mmbai,12.0,Hybrid
10118,Troy Mccormick,27,Female,thomasmayo@williams.net,12345,Bangalor,HR,58915,2017-12-06,1.0,3,10021.0,Bangalore,73.0,remote
17060,Catherine Hanson,41,M,angelasoto@yahoo.com,316-315-0454x129,delhi,Marketing,107612,2019-07-15,30.0,Excellent,10095.0,Delhi,18.0,remote
12528,Sandra Rowe,33,Male,darren84@white.com,082-284-4667x42680,Bangalor,,136413,2020-09-26,1.0,,10016.0,Bangalor,14.0,onsite
14634,Robert Todd,29,Male,bethwhite@johnson-patton.com,6552741569,Bangalor,Finance,96052,2022-08-14,7.0,3,10004.0,Chennai,10.0,Onsite
15024,Adrienne Scott,64,Unknown,derricklopez@norton.com,235-397-9045,delhi,Financ,67095,2023-05-03,11.0,2,10071.0,Mmbai,27.0,Hybrid
18569,Teresa Braun,61,Unknown,zimmermanjohn@hotmail.com,(696)282-7090,Mmbai,Finance,111543,2025-11-01,11.0,3,10032.0,Mmbai,,Remote
12126,Melinda Torres,55.3,Unknown,donovanjennifer@yahoo.com,652.196.5780x5989,delhi,HR,103269,2025-01-20,4.0,Excellent,10063.0,,15.0,Onsite
12882,Andrea Stuart,42,female,reginacarey@rivera.com,+91 9876543210,Mmbai,IT,127304,"Apr 30, 2018",5.0,5,10077.0,Mmbai,12.0,remote
12733,Kelly Pollard,41,M,taylorbrooke@andrade.com,762.223.0462,mumbai,IT ,102164,2021-07-30,9.0,,10026.0,Bangalore,28.0,
14439,Sierra White,,Unknown,heather58@yahoo.com,+1-099-185-5038x39457,mumbai,,122631,2023-10-09,6.0,2,10084.0,Delhi,107.0,Onsite
14228,Janice Ramirez MD,37,male,greenedaniel@carey-davis.net,676-849-0821x6263,Bangalor,Financ,2708608,2024-02-28,4.0,2,10023.0,Bangalore,2.0,remote
11035,Melissa Ray,29,Unknown,jmorales@drake.com,001-205-344-9495,Mumbai,Financ,110511,2024-11-03,17.0,2,10001.0,Chennai,17.0,
12612,Keith Jackson,39,M,daisymccoy@hotmail.com,312-897-6143,Mmbai,hr,101227,2021-09-06,4.0,1,10056.0,Delhi,25.0,remote
14082,Ashley Beltran,36,,josephpark@gmail.com,(724)344-1808x19036,Mmbai,sales,79442,2023-11-27,10.0,,10025.0,Bangalor,16.0,Remote
17118,Andre Sellers,19,F,williamsvalerie@lee.com,621-086-7585x99401,Chennai,sales,101348,2025-10-21,3.0,4,10099.0,Hyderabad,24.0,Onsite
13095,Amanda Baker,56,,catherinevaldez@gmail.com,(718)650-8256x764,delhi,,33562,2016-12-28,16.0,3,10043.0,Bangalor,8.0,Hybrid
14818,Ashley Perez,18,M,wshannon@gmail.com,+91 9876543210,Hyderabad,IT,129862,2017-06-20,5.0,1,10084.0,Hyderabad,16.0,onsite
10434,Robert Costa,35,Unknown,michaelhenderson@hotmail.com,001-636-670-8562,Bangalor,Financ,50224,2016-04-24,14.0,Poor,10060.0,Delhi,18.0,onsite
11869,Susan Roberson,48,female,xbaker@yahoo.com,913.979.6836x589,Mumbai,sales,124396,2016-06-16,,Excellent,10024.0,Bangalor,9.0,Hybrid
15542,Sue Lindsey,39,Unknown,ejones@gmail.com,448-615-2929x66186,Mumbai,Sales,66933,2018-10-14,5.0,1,10022.0,,16.0,Hybrid
12011,Sara Lopez,49,male,connertracie@hotmail.com,(971)229-5620x19363,Bangalore,Operations,120070,2021-11-29,18.0,4,10061.0,Chennai,8.0,Hybrid
10193,Gregory Russell,53,male,elewis@vang.com,(412)831-7455x3709,Hyderabad,Operations,88524,2025-04-25,1.0,Poor,10002.0,Mmbai,2.0,onsite
16163,Carlos Moore,44,M,harveyjoann@gmail.com,001-310-946-0244x192,Hyderabad,Financ,120755,2018-09-26,9.0,Good,10029.0,Hyderabad,10.0,
14666,Matthew Harris,37,Unknown,gregbutler@white-gonzalez.com,(700)561-5060,mumbai,IT,39517,2025-06-05,50.0,Excellent,10052.0,Hyderabad,1.0,remote
17332,Samuel Thomas,63,Unknown,,(442)511-6232x66969,Chennai,Finance,39285,2024-04-03,17.0,4,10088.0,Chennai,27.0,Onsite
10694,James Conrad,42,Female,davismadeline@gmail.com,752-083-2252x484,Delhi,sales,90628,2022-06-07,8.0,3,10071.0,Mmbai,29.0,onsite
10555,Shelby Mcdaniel,54,M,jeffreyfriedman@yahoo.com,(322)110-1747x67156,Chennai,sales,84251,2024-10-05,9.0,Good,10085.0,Mmbai,13.0,
12371,Debbie Velasquez,,Unknown,lisa97@hernandez.com,(692)551-1594x165,mumbai,,110323,2023-10-25,17.0,2,10052.0,Chennai,19.0,Onsite
10746,Annette Nunez,25,,colleenstephenson@hodge.info,+1-615-984-2019x9687,Delhi,Finance,66583.9,2024-10-10,,5,10075.0,Mmbai,11.0,remote
13387,Roy Ibarra,59,,bbrennan@gmail.com,661.625.0026,Bangalor,IT,146718,"Jun 15, 2016",5.0,1,10045.0,Bangalore,124.0,remote
17813,Adam Shaw,32,female,hansenfrancisco@yahoo.com,(016)826-2454,Chennai,Finance,44873,2019-11-16,8.0,Good,10045.0,Mmbai,28.0,remote
11754,Jeffery Drake,41,,josephwilson@west-davis.com,(382)642-1001,Bangalore,sales,136426,2025-09-27,4.0,Good,10024.0,Chennai,5.0,remote
14554,Daniel Acevedo,63,F,fcook@hotmail.com,,mumbai,Marketing,94318,2020-12-04,7.0,1,10099.0,Bangalore,16.0,onsite
15177,Matthew Gregory,23,,kimberlyvaughn@gmail.com,001-419-356-6566x682,Delhi,sales,133614,2025-01-03,17.0,5,10082.0,Mmbai,16.0,Onsite
14335,Pamela Powell,56,Unknown,webblauren@rodriguez.biz,(549)563-3649x116,delhi,Financ,59309,2020-11-27,10.0,2,10085.0,Hyderabad,17.0,Remote
13882,Tammy Mcpherson,36,M,xbryant@hill.info,309.574.6295,Chennai,sales,78804,2022-07-26,16.0,3,10086.0,Mmbai,24.0,onsite
10638,Brian Yoder,25,female,nicole69@yahoo.com,576.941.2643x087,Hyderabad,Sales,35877,14/08/2024,16.0,3,10004.0,Mmbai,26.0,Remote
17543,William Hart,46,F,john98@peterson.com,001-174-450-6383x24325,Mumbai,Sales,63126,2022-07-23,7.0,Excellent,10000.0,Bangalor,4.0,onsite
12459,Kelly Smith,65,F,frances25@smith.biz,605-936-0789x726,mumbai,IT,44016,2023-01-23,8.0,3,10033.0,Chennai,20.0,remote
17708,Cindy Browning,59,Unknown,megan69@gmail.com,072-680-1002x42298,Hyderabad,Finance,125388.84,2020-10-27,11.0,Poor,10045.0,Delhi,,Onsite
18284,Anthony Williams,19,Male,walkerscott@anderson-monroe.com,+1-190-639-2713x620,Mumbai,Finance,63095,2024-09-29,5.0,Excellent,10095.0,Bangalore,29.0,
18520,Gwendolyn Howard,65,,owallace@yahoo.com,503.838.2073,delhi,hr,105996,2018-08-15,11.0,Poor,10049.0,Chennai,3.0,onsite
16844,Eugene Bryan,53,female,gibsonkathy@yahoo.com,+1-997-850-5104x0796,delhi,Financ,133334,2018-07-23,5.0,5,10094.0,Bangalor,17.0,
16617,Crystal Horton,19,male,fergusondon@anderson.info,1472318233,Delhi,,81904,2018-06-02,9.0,Good,10018.0,,20.0,
10189,Donna Pierce,18,Unknown,robert84@shaffer.com,054-343-6847x698,Hyderabad,IT ,92032,2021-10-16,18.0,Good,10019.0,Bangalor,18.0,onsite
12772,Amanda Mccarty,58,M,ngonzalez@graham.com,001-700-998-1531x76157,Bangalor,IT,66302,2016-09-07,13.0,Poor,10087.0,,18.0,Remote
13903,Patrick Hall,101,Unknown,mckenzierobertson@gillespie.com,750-577-1034x5406,Mumbai,HR,63417,2016-08-21,,1,10090.0,Bangalor,-10.0,Onsite
15766,Jessica Mitchell,34,,veronicasharp@hicks-jones.com,8060818001,Mmbai,Sales,144161,2023-07-18,11.0,Good,10016.0,Delhi,1.0,onsite
12349,Tracy Murphy,37,Male,cantukyle@gmail.com,381-634-9686x36285,Delhi,Marketing,48249,2016-11-12,11.0,1,10086.0,Mumbai,30.0,Onsite
19263,Amanda Aguilar,30,F,dale51@durham.biz,987 654 3210,delhi,Financ,88966,2021-12-24,15.0,2,10062.0,Bangalore,0.0,
12069,Justin Sutton,58,Female,hawkinsdaniel@yahoo.com,506.600.8058x0184,Bangalor,sales,123274,2021-11-18,12.0,3,10066.0,Mumbai,1.0,
13589,Alexandra Edwards,32,Unknown,stevensmaria@galloway.com,208-953-7335x516,mumbai,Marketing,137779,2016-08-01,15.0,Poor,10050.0,Mmbai,22.0,onsite
13451,Linda Moss,24,male,linray@brown.com,6965151065,,Sales,30409,2022-09-12,5.0,2,10093.0,Mumbai,26.0,Hybrid
15732,Jessica Carr,18,Unknown,johnsonsusan@hotmail.com,(852)710-5314x966,,Sales,66451,2017-04-29,16.0,4,10098.0,Delhi,2.0,Hybrid
13906,Corey Sullivan,64,F,billycopeland@howell.com,420.747.2718x30667,Hyderabad,sales,62385,2025-12-30,7.0,,10031.0,Delhi,30.0,Onsite
14849,Andrew Rivera,29,,mike34@gmail.com,001-096-025-9081x668,delhi,,118163,2024-03-20,12.0,Poor,10063.0,Mmbai,15.0,Onsite
13939,Robert Nelson,25,Unknown,shelbystone@hotmail.com,721-213-1416,Chennai,IT ,71890,2019-04-12,12.0,1,10077.0,Bangalor,24.0,Hybrid
14886,Rachel Richardson,60,Male,david67@gmail.com,(440)755-3365x12797,Mumbai,sales,83093,2019-01-04,18.0,Poor,10014.0,Mmbai,6.0,
10114,Angela Yang,48,Unknown,xbean@yahoo.com,606.875.8971,Mmbai,Marketing,91669,2024-04-15,15.0,3,10001.0,Hyderabad,16.0,onsite
14792,James Aguirre,51,Unknown,angela70@yahoo.com,(565)778-9996x60095,Delhi,hr,87211,2022-01-09,19.0,,10097.0,Bangalore,11.0,Remote
15520,James Gardner,32,female,hwhite@avila.com,(444)127-9157,Delhi,HR,51610,2018-10-04,5.0,Good,10035.0,Chennai,22.0,Hybrid
16767,Lindsay Johnson,33,Male,james87@hotmail.com,,Delhi,sales,77123,2019-02-28,19.0,Excellent,10041.0,Bangalor,26.0,onsite
11761,Billy Moses,36,,perrygregory@jones.com,+1-607-615-8177x148,Mumbai,Operations,70208,2017-01-25,9.0,1,10007.0,Hyderabad,16.0,remote
17073,James Morgan,28,,cody58@pham.com,3050460338,,hr,138701,2023-09-15,8.0,,10079.0,Bangalore,26.0,remote
14576,Amy Kane,51,Unknown,jonesgina@gmail.com,112-077-1475x954,Mumbai,Finance,146902,2023-12-29,20.0,1,10093.0,Hyderabad,4.0,Remote
15391,Lisa Reeves,26,F,josephskinner@hotmail.com,(599)594-9316x46664,delhi,Financ,92618,2017-05-19,18.0,Excellent,10021.0,Mumbai,8.0,Remote
13162,Mrs. Taylor Davenport,63,male,cdouglas@allen-hawkins.info,+1-052-222-0664x514,,IT ,33782,2020-06-26,10.0,1,10086.0,Bangalore,3.0,Remote
19720,Jennifer Hurley,29,F,david52@morrison-rodgers.com,(011)992-8756x409,mumbai,Operations,113371,2023-06-07,8.0,Excellent,10014.0,Delhi,8.0,onsite
10319,Stephanie Reed,42,F,yolandalamb@yahoo.com,451.297.3491,,Operations,97400,2022-05-30,12.0,3,10039.0,Bangalor,21.0,Remote
13025,Tamara Foster,41,Female,newtonangela@hotmail.com,957-802-3152x8056,,Financ,137392,2019-11-17,17.0,Good,10075.0,Bangalor,3.0,
15115,Mark Jones,61,Unknown,smithtimothy@lewis-moore.com,001-726-956-0671,Hyderabad,IT ,73201,2022-12-06,16.0,Excellent,10094.0,Chennai,30.0,Onsite
14205,Krystal Banks,47,F,tgardner@frank.org,733.855.3567x603,Delhi,hr,65683,2025-06-05,14.0,5,10029.0,Bangalore,7.0,Onsite
18204,Patrick Morrow,23,male,christine10@fletcher.com,(460)911-8417x73097,Hyderabad,Finance,136388,2017-07-20,-1.0,,10073.0,Mmbai,22.0,Onsite
18534,Michael Owens,28,female,silvatheresa@hotmail.com,989-273-6334x98027,Mmbai,Finance,109030,2023-13-40,15.0,5,10026.0,Delhi,18.0,Onsite
18999,Karen Lam,34,Female,georgegabriel@randall-vasquez.com,(670)427-8957x60078,Bangalor,IT,110700,2024-11-10,18.0,Good,10064.0,Hyderabad,8.0,Onsite
18298,Beth Avila,45,,richard75@yahoo.com,+1-420-946-1901x2129,Hyderabad,Financ,33751,2018-10-24,13.0,Good,10060.0,Bangalor,11.0,Remote
19956,Autumn Stevens,21,M,elizabethwang@callahan.org,676-251-7178,Mumbai,hr,31655,2024-04-22,17.0,5,10042.0,Bangalor,11.0,Remote
18155,Erik Cohen,25,Unknown,gonzalesbrittany@payne.org,271.524.8263,delhi,Finance,143549,2020-08-12,20.0,1,10082.0,Hyderabad,17.0,Hybrid
19825,Francisco Callahan,46,M,smithcatherine@mendoza-pope.net,(034)376-9279,Hyderabad,Finance,86903,2025-06-14,10.0,4,10043.0,Hyderabad,8.0,Remote
15933,Joseph Carson,53,Unknown,martinbrianna@rose-carr.com,729-842-4645x353,Chennai,Operations,139782,2025-05-22,18.0,Excellent,10043.0,Chennai,4.0,
13164,Michael Hall,49,Unknown,jacobellis@gmail.com,001-280-604-0821x6333,delhi,sales,109203,2017-02-09,10.0,5,10057.0,Bangalor,5.0,
17485,Luke Arnold ,60.4,F,velasquezmichael@smith-carr.com,417-119-0461x3279,delhi,Sales,138730,2023-03-19,11.0,Good,10021.0,Bangalore,0.0,Hybrid
15346,Michele Perkins,44,female,catherine47@hotmail.com,+1-827-460-3653,Hyderabad,Sales,122089,2019-11-13,10.0,5,10044.0,Mmbai,,Remote
16906,Jeffrey Martin,24,Unknown,xramirez@ward.com,069.653.4544x43836,Hyderabad,hr,121669,2017-01-04,5.0,Good,10038.0,Chennai,6.0,
10729,Alexandra Silva,57,Unknown,barnesdanny@yahoo.com,(923)658-2161x90581,Hyderabad,HR,71556,2024-02-02,9.0,Good,10053.0,Hyderabad,18.0,remote
11843,Aaron Morris,30,Unknown,bcruz@stevens.com,038-936-5589x196,Mmbai,IT,88699,2024-07-20,8.0,Poor,10000.0,Bangalor,9.0,remote
18392,Miranda Molina,51,Unknown,qjordan@aguilar.biz,(429)394-7887x871,Mmbai,sales,119732,2016-07-07,8.0,2,10094.0,Mumbai,-10.0,Onsite
11069,Mark Bell,53,Unknown,kimyvonne@gmail.com,001-088-445-8733,Hyderabad,Operations,81665,2018-07-17,0.0,,10060.0,Bangalore,16.0,
11842,Tiffany Johnson,49,Female,rodrigueztammy@brown-miller.com,+1-164-054-8347x5391,Delhi,Sales,92062,2017-09-21,-3.0,Poor,10051.0,Hyderabad,,
13045,Julia Morales,31,male,moorecourtney@hotmail.com,(837)981-8265,mumbai,HR,45216,2020-03-27,-1.0,1,10051.0,Bangalore,6.0,Hybrid
14650,Annette Watkins,51,,ericcollins@carpenter.org,001-398-112-3025,Bangalore,Finance,81833,2023-05-16,16.0,5,10036.0,,16.0,Remote
17665,Jessica Brown,32,,ovaldez@reed-baker.com,001-587-582-8676x7928,,IT,140766,2022-12-21,8.0,Good,10085.0,Chennai,13.0,
11347,Clifford Allen,42,F,lewisemma@hotmail.com,043-485-9901x8596,Bangalore,IT,43912,2023-07-03,9.0,Excellent,10082.0,Hyderabad,9.0,remote
13028,Julie Sloan,52,male,henryolivia@green.net,+1-869-305-3602x86132,Hyderabad,Finance,84557,2017-02-21,4.0,Poor,10014.0,Chennai,26.0,
11237,Victor Decker,36,Unknown,jbooker@gmail.com,+1-094-268-6200x14268,mumbai,HR,68426,2022-12-11,17.0,Excellent,10005.0,Mumbai,7.0,onsite
19929,Jamie Garcia,64,M,scottmckay@george.com,+1-578-637-8739x2239,Mmbai,sales,36903,2021-12-08,9.0,Excellent,10091.0,Bangalor,23.0,
13827,Tammy Anderson,62,F,,000-427-4253x574,delhi,IT,77772,2019-08-09,4.0,2,10088.0,Bangalore,25.0,
11629,Angela Alexander,61,Unknown,manuelturner@lewis-salas.com,192.271.0314,,sales,135566,"Apr 04, 2021",0.0,,10040.0,Hyderabad,27.0,remote
15134,Joanna Aguilar,38,Male,robertrichardson@ali-garcia.com,001-058-682-9936x15018,Bangalor,,138198,2016-11-28,16.0,Excellent,10080.0,Mumbai,16.0,Hybrid
13811,Judy Thomas,19,female,gonzalezfelicia@anderson.com,219.883.3601,Mmbai,Marketing,78664,2018-06-27,2.0,Excellent,10078.0,Bangalore,16.0,Remote
19272,Amber Crawford,41,F,reedmichael@yahoo.com,(319)039-4727x14686,Bangalore,Operations,124190,2023-07-20,20.0,4,10080.0,Bangalor,14.0,
13215,Ethan Johnson,58,Female,timothy09@hotmail.com,(651)963-2915x83861,Chennai,sales,43468,2025-09-06,0.0,Excellent,10051.0,Chennai,1.0,Hybrid
10296,Elizabeth Boyd,22,male,lowemelissa@gmail.com,+1-310-938-7696x04009,delhi,,130489,2016-08-16,17.0,1,10026.0,Delhi,8.0,
10990,Charles Jones,23,Male,wsimmons@gmail.com,001-719-870-5037x90373,Hyderabad,IT,113715,2021-01-22,17.0,Poor,10088.0,Mmbai,29.0,Hybrid
14032,Rachel Mayer,37,,christopher68@wilkins.com,001-748-073-9387x8129,Mmbai,Marketing,46789,2016-09-24,18.0,Good,10056.0,,1.0,Onsite
11786,Jennifer Sampson,56,female,lbaker@poole.com,783-680-4970x24136,Bangalore,Finance,133428,2019-02-28,19.0,1,10067.0,Mmbai,28.0,remote
17209,Madison Martin,21,M,tanyayoung@test.net,(816)800-9182,Mmbai,,74516,2023-09-05,13.0,Excellent,10038.0,Delhi,28.0,remote
10930,Ashley Gray,60,Unknown,cortezchristina@hanson.org,(430)207-1425x182,Mmbai,Marketing,₹125560,2017-09-09,50.0,Excellent,10065.0,Mmbai,22.0,Onsite
16018,Henry Bush,37,Unknown,carla75@yahoo.com,296-432-6653x03980,mumbai,hr,39054,2024-06-26,8.0,2,10056.0,Hyderabad,20.0,onsite
10708,Julia Duncan,41,Male,donaldford@hotmail.com,878.491.9866x2529,Bangalore,IT,80273,2020-07-25,5.0,Poor,10074.0,Bangalore,18.0,Onsite
17789,Christopher Edwards,43,M,sheila23@hotmail.com,(989)388-7261,Chennai,hr,97113.33,2016-06-05,17.0,,10072.0,,81.0,onsite
16897,Jessica Curry,21,Male,granttyler@hotmail.com,641.912.3331x5178,mumbai,HR,58834,2024-10-02,0.0,2,10002.0,Mumbai,4.0,
18601,Hunter Greene,48,F,alexis93@nguyen-king.com,479.703.6639x622,Delhi,IT ,148629,2024-09-10,12.0,1,10091.0,Delhi,12.0,Onsite
15957,Brianna Welch,63,Male,carolyn89@johnston.com,+1-195-843-9573,Mumbai,Operations,101615,2023-13-40,11.0,Excellent,10038.0,Hyderabad,13.0,Remote
14642,Mrs. Alexandra Coleman,26,F,moralesglenn@gmail.com,020-079-3671x98990,Hyderabad,IT,92819,2016-06-05,30.0,5,10075.0,Bangalore,1.0,onsite
16183,Joy Vasquez,32,F,julia26@warren-robinson.net,001-640-930-1952x926,Delhi,Financ,41494,2019-11-09,3.0,3,10099.0,Mmbai,13.0,onsite
14519,John Dominguez,150,female,jeffreyhall@duke.net,092-107-8031,,hr,68048,2019-06-21,16.0,Good,10019.0,Bangalore,2.0,
14668,Heather White,42,M,molinaandrew@mann.com,727.404.4779,Hyderabad,HR,49075,17/11/2017,12.0,Good,10018.0,Delhi,21.0,remote
10294,Bailey Johnson,20,,rebeccamartin@jenkins-barker.com,(210)962-3376x572,Mumbai,hr,71775,2020-07-29,13.0,4,10026.0,Delhi,16.0,Remote
